date,feature1,feature2,target,return
2024-02-07,0.26114788009109907,0.8239600125195051,0.6596663557219682,0.01275184535114667
2024-02-08,-1.1172448790608862,0.4578503994915399,-0.6609329859831856,-0.008302076291281015
2024-02-09,-0.7002876991747331,1.1333843975868878,-0.7862687532461219,-0.008727128847762581
2024-02-10,1.2740732400944477,0.6092723205658512,0.8523275858872432,0.038574504068750105
2024-02-11,0.2437030409721501,-0.2959642327720814,0.31536491730364447,0.02113498503044424
2024-02-12,0.11871248688680022,0.5193776551392121,0.5251511644450781,0.005374437186633268
2024-02-13,-1.7265697692536455,0.29942315221644095,-1.1835583868804995,-0.029751269523218136
2024-02-14,0.8710863810424168,0.6075673769845699,-0.07000595716538743,0.003782065296904279
2024-02-15,-0.1961049589025753,-1.483025270207281,0.5341092263633659,0.010230038260473409
2024-02-16,-0.7452828991898676,0.5229455868967482,-0.4345350694057421,-0.014466073227557823
2024-02-17,0.4003521905346774,1.015064936192444,-0.3806062653263099,-0.003803225032510272
2024-02-18,0.0027557504813070922,2.266010310650884,-1.6090255532474438,-0.025227671750884247
2024-02-19,-0.3062450197812156,-0.10019754882983263,0.7664822389937337,0.015243913267266733
2024-02-20,2.2409437037755677,-0.44214796541354673,1.8765610029410162,0.03262274504207141
2024-02-21,-0.6906880126178839,0.06248312645153182,-0.6435123094425295,-0.010845330348986314
2024-02-22,-2.105027867724164,2.0024676886095993,-2.1577582683804337,-0.025726110305268744
2024-02-23,-1.0071121261064784,0.29253570472426854,0.7897318510466274,0.007097345189869654
2024-02-24,-1.4952997731082656,-0.5465095353366406,-0.6465127669134908,-0.005996854937656854
2024-02-25,1.2903666880214264,-0.2570123983933152,0.17923502138284197,-0.0007655976170940168
2024-02-26,1.2402226948017574,0.46566265317129135,-0.25001230227765914,-0.005350761162434745
2024-02-27,1.39816809132213,2.126548136950435,0.6215965422327492,0.015524953972650005
2024-02-28,-1.240205667985729,-0.8432428739675053,-0.5917131766466757,-0.006802286124798223
2024-02-29,0.5801841911197648,-0.47820855513413607,-0.02637961388768162,-0.008305410688752764
2024-03-01,-1.1569743942597612,0.6434091827639932,-2.1590453838338606,-0.04651368793277215
2024-03-02,0.44987833210121114,1.5220127246649402,-0.10603914740314832,0.007892056447078133
2024-03-03,-0.3990040717810922,-0.7444039865320907,-0.39317817350587025,0.007409794348900918
2024-03-04,0.9942211438977457,0.4873979264626153,2.214869854570523,0.043973983366148967
2024-03-05,0.6203496510288014,0.3075915525585113,0.23102444489052754,0.02778220237552572
2024-03-06,1.5066048030371135,-1.3994796346205545,1.2745440913695378,0.029774247211073628
2024-03-07,0.7831832150420476,-1.3484470698133797,-0.1750184220374542,-0.022564038128366905
2024-03-08,-0.07111146334121905,-0.10320317903967742,0.1537926174303071,-0.004620895430184442
2024-03-09,-1.2242376759060625,-2.0230450575793495,-0.08545917648672052,0.0019913560551433553
2024-03-10,0.9929936703557113,0.7907956879792326,0.3624990723867569,0.02074259107526999
2024-03-11,-0.13636691152654942,-0.6608363863180724,-0.1574951438249469,-0.008998019323552875
2024-03-12,-2.1657367195003414,0.1563260529857667,-1.437970723664886,-0.032382072582118705
2024-03-13,-0.7138414700864147,0.37180382435527626,0.2472051174067723,0.005326653873185259
2024-03-14,-0.5076336072097064,-0.5914472024229306,-0.21278758339249637,-0.01690340737826435
2024-03-15,-0.12526068819807962,0.06118226433678073,0.816302182843405,0.02576078129800185
2024-03-16,1.0340292356498797,-0.71294854109924,1.2726657989028092,0.014059491232557017
2024-03-17,0.3119606966908699,0.4187372604188587,-0.29045339847316687,0.01418473008215156
2024-03-18,0.567373662750663,-1.9027283028945088,1.244409998091721,0.020814081772934336
2024-03-19,0.0013762158163019207,0.4657647909141831,0.05650024745292748,-0.019261508481287604
2024-03-20,-1.1583197436135844,0.7726241585745918,-0.39200894348724125,0.011191349996880182
2024-03-21,1.8031682386531052,-2.0555366046304795,2.2636198089145427,0.02610949416713982
2024-03-22,1.6136007285419953,0.2533494028220485,0.48293129514426236,0.02975763537379665
2024-03-23,0.6439708702908716,-1.8911488889514725,1.1648583346193622,0.015985767615733438
2024-03-24,0.11129547997023954,-0.4651946145553634,0.9042121634801039,0.003851379387766335
2024-03-25,0.3174051682614164,1.8141883405999772,-0.7355530338821373,-0.01260457391706056
2024-03-26,0.20200164095007708,-0.689702188878588,0.6722586167112568,0.014415675152324099
2024-03-27,-0.9437675047831234,1.762016104898851,-0.7934345865229405,-0.01753976118068413
2024-03-28,-0.6366747674434632,-0.7843626222105263,0.40510693573300993,0.0066373563692547115
2024-03-29,0.4594382038647557,-0.1844567008929351,0.6851484878818884,0.012543178456378935
2024-03-30,0.7638538724770693,-0.18321090982152893,1.0044546322396681,0.026812933738289742
2024-03-31,-0.11660980066118065,-0.8597772404265872,-0.2937536836067531,-0.013282441873542765
2024-04-01,-0.9844876432848098,0.8657964212540513,-0.9721814329307835,-0.003742618882890368
2024-04-02,2.2793298277051397,0.024222471072236084,0.8142555369002403,0.012470575422601993
2024-04-03,-0.07534841691644348,-1.488442345152801,0.2685421730528041,0.008240306552474925
2024-04-04,-0.45942784619737587,-0.7684259229128562,-0.47045009524571074,0.008457835398679907
2024-04-05,-0.15964608029769015,-0.8299301146835644,-0.04922241715087658,0.008558988737436168
2024-04-06,-0.6846880440425576,0.4818473093318288,-0.2598933491794885,0.002293311338419984
2024-04-07,1.3996946711966503,-0.5504819796364079,1.7112972948195762,0.026297409898277828
2024-04-08,-0.3965398769992254,1.1960871730603653,-0.22521636426197905,-0.004483351779255509
2024-04-09,-1.1914138260298779,0.5616598270933244,-1.3176739760905272,-0.035592327803909675
2024-04-10,-0.6481342544285978,0.24649403990044358,-1.5881582427859071,-0.028155533323598256
2024-04-11,0.17390961970994287,-0.584526402437006,0.8155583012532398,0.02242557026199237
2024-04-12,-0.6062841454651516,-0.6700166217709237,0.1241818224366352,-0.012677099145428035
2024-04-13,-0.332622429754111,-0.6310465274746756,-0.008583000258493886,0.0019396052187377719
2024-04-14,0.0367879149642805,1.1348480762194146,-0.2006713650748243,-0.007163349813668667
2024-04-15,-1.2108549075575812,0.7218497968577305,-0.8000801014217818,-0.0014935065794681058
2024-04-16,-0.7474548334518082,0.02641804008568619,-0.5604901442389406,-0.012085911477274471
2024-04-17,0.010390211327113649,-1.714539490281463,0.9341277620262445,0.025214613953844566
2024-04-18,1.130473400858816,2.2495743664943504,-0.04302452616501798,-0.0012219222876134746
2024-04-19,0.009783565123339721,1.9421854507084564,-1.441417000993665,-0.02397066031779932
2024-04-20,-1.4708313674484383,-2.581570782123187,-1.2655271183209196,-0.03912822792350212
2024-04-21,1.0690254394207013,-0.8683604129657693,0.8950971018435123,0.006266814435071306
2024-04-22,0.6109504782247451,-1.1019615245008139,1.417079880110148,0.018410543459530145
2024-04-23,-0.764827437978625,0.12274104540243151,-0.5598459097918352,0.003049982691692146
2024-04-24,0.12040728809317063,-1.2078342883608746,0.16646775112532408,-0.0023984844111718563
2024-04-25,0.7250422211312412,0.3837930088122099,0.33269614064213726,0.0153499950128766
2024-04-26,-0.5284964171782691,-0.13623374831210014,-0.2386971653645148,0.010507869520357493
2024-04-27,-0.09853318032359196,-0.35079890881473486,-0.4866520724382395,-0.0028725196156001867
2024-04-28,-0.5876453742470404,0.3436850178678997,-1.4652622125281543,-0.01887337466241297
2024-04-29,-1.3319377679886037,-0.7773423635754164,-0.16986316109307786,-0.016741970581605415
